"kind","name","file","line","refs"
"qml_function","moveToItem",".venv\Lib\site-packages\PySide6\qml\QtQuick\NativeStyle\util\WindowsFocusFrame.qml","17",
"qml_function","withAlpha",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\+Material\PdfStyle.qml","8",
"qml_function","withAlpha",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\+Universal\PdfStyle.qml","8",
"qml_function","selectAll",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","60",
"qml_function","copySelectionToClipboard",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","74",
"qml_function","back",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","130",
"qml_function","forward",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","141",
"qml_function","goToPage",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","150",
"qml_function","goToLocation",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","164",
"qml_function","resetScale",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","214",
"qml_function","scaleToWidth",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","224",
"qml_function","scaleToPage",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","236",
"qml_function","searchBack",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","285",
"qml_function","searchForward",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","294",
"qml_function","update",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","387",
"qml_function","onCurrentPageBoundingPolygonsChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfMultiPageView.qml","397",
"qml_function","selectAll",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","61",
"qml_function","copySelectionToClipboard",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","73",
"qml_function","back",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","126",
"qml_function","forward",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","137",
"qml_function","goToPage",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","146",
"qml_function","goToLocation",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","156",
"qml_function","resetScale",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","197",
"qml_function","scaleToWidth",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","211",
"qml_function","scaleToPage",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","228",
"qml_function","searchBack",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","284",
"qml_function","searchForward",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","293",
"qml_function","reRenderIfNecessary",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfPageView.qml","338",
"qml_function","selectAll",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","64",
"qml_function","copySelectionToClipboard",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","76",
"qml_function","back",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","129",
"qml_function","forward",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","140",
"qml_function","goToPage",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","149",
"qml_function","goToLocation",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","163",
"qml_function","resetScale",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","204",
"qml_function","scaleToWidth",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","217",
"qml_function","scaleToPage",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","233",
"qml_function","searchBack",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","273",
"qml_function","searchForward",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfScrollablePageView.qml","282",
"qml_function","withAlpha",".venv\Lib\site-packages\PySide6\qml\QtQuick\Pdf\PdfStyle.qml","28",
"qml_function","open",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\AlternativeKeys.qml","68",
"qml_function","move",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\AlternativeKeys.qml","96",
"qml_function","close",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\AlternativeKeys.qml","103",
"qml_function","__angle",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FlickKey.qml","54",
"qml_function","__distance",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FlickKey.qml","62",
"qml_function","press",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FlickKey.qml","70",
"qml_function","update",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FlickKey.qml","74",
"qml_function","open",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FunctionPopupList.qml","74",
"qml_function","move",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FunctionPopupList.qml","98",
"qml_function","close",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\FunctionPopupList.qml","106",
"qml_function","__nextInputMode",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\InputModeKey.qml","88",
"qml_function","__filterInputModes",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\InputModeKey.qml","97",
"qml_function","initDefaultInputMethod",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","70",
"qml_function","onLocaleChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","94",
"qml_function","onActiveLocalesChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","98",
"qml_function","onDefaultInputMethodDisabledChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","103",
"qml_function","onArrowKeyNavigationEnabledChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","106",
"qml_function","onInputMethodHintsChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","145",
"qml_function","onInputItemChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","152",
"qml_function","onFocusChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","157",
"qml_function","onNavigationKeyPressed",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","161",
"qml_function","onNavigationKeyReleased",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","410",
"qml_function","onVirtualKeyClicked",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","466",
"qml_function","onCountChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","486",
"qml_function","onActiveChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","662",
"qml_function","onActiveItemChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","720",
"qml_function","onItemSelected",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","721",
"qml_function","onCountChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","722",
"qml_function","onInputItemChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","734",
"qml_function","onWordCandidateListVisibleHintChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","738",
"qml_function","longPressItem",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","786",
"qml_function","onStyleNameChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","800",
"qml_function","play",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","806",
"qml_function","register",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","819",
"qml_function","scanLayout",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","872",
"qml_function","onLoaded",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","930",
"qml_function","onNavigationModeActiveChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","938",
"qml_function","press",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","946",
"qml_function","release",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","954",
"qml_function","click",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","961",
"qml_function","setActiveKey",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","968",
"qml_function","keyOnPoint",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","981",
"qml_function","hitInitialKey",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","994",
"qml_function","containsPoint",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","1003",
"qml_function","releaseActiveKey",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","1011",
"qml_function","reset",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","1021",
"qml_function","nextKeyInNavigation",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","1033",
"qml_function","navigateToNextKey",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","1095",
"qml_function","onFlickKeyKeyChanged",".venv\Lib\site-packages\PySide6\qml\QtQuick\VirtualKeyboard\Components\Keyboard.qml","1120",
